Student ID,Student Country,Question ID,Type of Answer,Question Level,Topic,Subtopic,Keywords
876,Italy,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
168,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
168,Portugal,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
168,Portugal,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
168,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
168,Portugal,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1219,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1219,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1219,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1219,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1146,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
890,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1146,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
966,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
966,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
966,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
966,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
890,Portugal,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,0,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
1220,Slovenia,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
884,Italy,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
884,Italy,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
884,Italy,379,1,Basic,Linear Algebra,Linear Transformations,Invertible linear operator Isomorphism Injective linear application
168,Portugal,380,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
168,Portugal,380,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1517,Portugal,380,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1517,Portugal,380,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1517,Portugal,380,0,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,380,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
986,Portugal,380,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1427,Portugal,380,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1427,Portugal,380,1,Advanced,Linear Algebra,Linear Transformations,Matrix of a linear transformation
1271,Portugal,381,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1271,Portugal,381,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
168,Portugal,381,0,Advanced,Linear Algebra,Linear Transformations,Range Kernel
168,Portugal,381,0,Advanced,Linear Algebra,Linear Transformations,Range Kernel
986,Portugal,381,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
986,Portugal,381,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
986,Portugal,381,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1135,Portugal,381,0,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1135,Portugal,381,0,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1308,Italy,381,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1308,Italy,381,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1308,Italy,381,1,Advanced,Linear Algebra,Linear Transformations,Range Kernel
1271,Portugal,382,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1271,Portugal,382,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
91,Lithuania,382,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
91,Lithuania,382,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1517,Portugal,382,0,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1517,Portugal,382,0,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
986,Portugal,382,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
986,Portugal,382,0,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
986,Portugal,382,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
986,Portugal,382,0,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1135,Portugal,382,0,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1135,Portugal,382,0,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1308,Italy,382,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1308,Italy,382,1,Advanced,Linear Algebra,Linear Transformations,Injective linear application Invertible linear operator Isomorphism
1143,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1143,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
91,Lithuania,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
91,Lithuania,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
876,Italy,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
876,Italy,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
168,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
168,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
168,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
168,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
168,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
168,Portugal,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1219,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1219,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1219,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1219,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
890,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
890,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
890,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
473,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
473,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
966,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
966,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
966,Portugal,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
1220,Slovenia,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
884,Italy,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
884,Italy,383,1,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
884,Italy,383,0,Basic,Linear Algebra,Linear Transformations,Linearity Matrix of a linear transformation Linear application
